Image,PID,Group,Age,Gender,ClickX,ClickY,Click
1,334,A,20,Female,869,863,"(869, 863)"
1,4,A,20,Male,860,920,"(860, 920)"
1,295,A,20,Male,861,898,"(861, 898)"
1,151,A,50,Female,866,894,"(866, 894)"
1,93,A,48,Male,863,958,"(863, 958)"
1,201,A,28,Female,822,920,"(822, 920)"
1,343,A,20,Female,814,918,"(814, 918)"
1,5,A,27,Male,829,906,"(829, 906)"
1,348,A,18,Female,955,1380,"(955, 1380)"
1,213,A,51,Female,800,901,"(800, 901)"
1,237,A,19,Female,816,899,"(816, 899)"
1,171,A,51,Male,897,1000,"(897, 1000)"
1,161,A,41,Female,720,1041,"(720, 1041)"
1,63,A,26,Female,806,967,"(806, 967)"
1,109,A,30,Female,379,1366,"(379, 1366)"
1,45,A,34,Female,849,896,"(849, 896)"
1,58,A,59,Male,755,1454,"(755, 1454)"
1,222,A,42,Male,861,916,"(861, 916)"
1,60,A,20,Male,852,919,"(852, 919)"
1,25,A,26,Female,880,927,"(880, 927)"
1,180,A,38,Male,413,1358,"(413, 1358)"
1,202,A,46,Female,620,1874,"(620, 1874)"
1,115,A,33,Female,797,778,"(797, 778)"
1,327,A,19,Female,855,906,"(855, 906)"
1,125,A,17,Male,845,896,"(845, 896)"
1,35,A,43,Female,672,917,"(672, 917)"
1,30,A,64,Female,771,963,"(771, 963)"
1,349,A,19,Male,833,1135,"(833, 1135)"
1,179,A,35,Female,797,898,"(797, 898)"
1,134,A,37,Male,838,975,"(838, 975)"
1,67,A,59,Female,842,913,"(842, 913)"
1,43,A,31,Female,795,910,"(795, 910)"
1,71,A,47,Female,766,924,"(766, 924)"
1,220,A,21,Female,897,918,"(897, 918)"
1,170,A,46,Female,828,887,"(828, 887)"
1,167,A,38,Male,449,1332,"(449, 1332)"
1,223,A,55,Female,618,1865,"(618, 1865)"
1,104,A,50,Male,891,912,"(891, 912)"
1,163,A,46,Male,477,243,"(477, 243)"
1,297,A,51,Male,860,937,"(860, 937)"
1,303,A,35,Female,850,1166,"(850, 1166)"
1,354,A,19,Female,883,952,"(883, 952)"
1,197,A,50,Female,869,912,"(869, 912)"
1,11,A,31,Female,888,948,"(888, 948)"
1,113,A,20,Male,861,951,"(861, 951)"
1,46,A,45,Female,834,913,"(834, 913)"
1,329,A,20,Female,803,893,"(803, 893)"
1,92,A,28,Male,843,887,"(843, 887)"
1,300,A,23,Male,861,882,"(861, 882)"
1,41,A,28,Female,855,953,"(855, 953)"
1,302,A,18,Female,796,2037,"(796, 2037)"
1,224,A,23,Female,882,886,"(882, 886)"
1,318,A,19,Female,803,1100,"(803, 1100)"
1,338,A,18,Female,839,1120,"(839, 1120)"
1,66,A,30,Female,822,887,"(822, 887)"
1,192,A,49,Female,724,923,"(724, 923)"
1,326,A,18,Male,839,1109,"(839, 1109)"
1,176,A,20,Male,526,1169,"(526, 1169)"
1,218,A,47,Female,863,930,"(863, 930)"
1,193,A,48,Female,622,1867,"(622, 1867)"
1,38,A,39,Female,916,906,"(916, 906)"
1,212,A,53,Female,937,1158,"(937, 1158)"
1,6,A,53,Female,206,1016,"(206, 1016)"
1,105,A,32,Male,671,259,"(671, 259)"
1,314,A,25,Female,1030,1283,"(1030, 1283)"
1,156,A,43,Male,828,899,"(828, 899)"
1,231,A,18,Female,813,885,"(813, 885)"
1,185,A,26,Female,833,948,"(833, 948)"
1,52,A,28,Female,862,948,"(862, 948)"
1,184,A,53,Female,896,882,"(896, 882)"
1,65,A,25,Female,801,908,"(801, 908)"
1,165,A,31,Female,865,886,"(865, 886)"
1,56,A,21,Male,803,859,"(803, 859)"
1,183,A,39,Female,844,920,"(844, 920)"
1,323,A,19,Female,850,940,"(850, 940)"
1,90,A,20,Female,819,930,"(819, 930)"
1,2,A,17,Male,846,932,"(846, 932)"
1,116,A,28,Male,871,976,"(871, 976)"
1,123,A,40,Female,629,1891,"(629, 1891)"
1,18,A,40,Female,886,842,"(886, 842)"
1,239,A,46,Female,793,896,"(793, 896)"
1,331,A,18,Female,820,914,"(820, 914)"
1,87,A,17,Female,787,898,"(787, 898)"
1,117,A,44,Female,349,612,"(349, 612)"
1,324,A,19,Female,840,897,"(840, 897)"
1,164,A,54,Female,849,909,"(849, 909)"
1,189,A,44,Female,822,867,"(822, 867)"
1,181,A,54,Female,819,942,"(819, 942)"
1,14,A,20,Male,952,902,"(952, 902)"
1,1,A,20,Male,851,888,"(851, 888)"
1,89,A,20,Female,662,854,"(662, 854)"
1,200,A,31,Female,864,986,"(864, 986)"
1,325,A,18,Female,834,931,"(834, 931)"
1,110,A,22,Male,800,901,"(800, 901)"
1,175,A,43,Male,861,908,"(861, 908)"
1,145,A,19,Female,926,906,"(926, 906)"
1,292,A,54,Male,809,872,"(809, 872)"
1,312,A,18,Female,841,992,"(841, 992)"
1,173,A,41,Female,847,904,"(847, 904)"
1,319,A,27,Female,842,1012,"(842, 1012)"
1,190,A,48,Female,894,966,"(894, 966)"
1,305,A,20,Male,893,724,"(893, 724)"
1,217,A,32,Male,863,1088,"(863, 1088)"
1,287,A,21,Male,803,913,"(803, 913)"
1,196,A,28,Female,906,947,"(906, 947)"
1,59,A,15,Female,783,862,"(783, 862)"
1,234,A,21,Male,801,1876,"(801, 1876)"
1,80,A,19,Male,904,957,"(904, 957)"
1,53,A,20,Male,864,864,"(864, 864)"
1,131,A,54,Male,852,929,"(852, 929)"
1,299,A,39,Male,901,1675,"(901, 1675)"
1,204,A,40,Female,839,947,"(839, 947)"
1,141,A,21,Male,831,879,"(831, 879)"
1,143,A,56,Male,861,903,"(861, 903)"
1,219,A,24,Female,841,906,"(841, 906)"
1,97,A,50,Male,773,283,"(773, 283)"
1,34,A,20,Male,608,619,"(608, 619)"
1,235,A,43,Female,876,944,"(876, 944)"
1,39,A,21,Female,811,948,"(811, 948)"
1,230,A,55,Female,872,916,"(872, 916)"
1,15,A,52,Female,834,920,"(834, 920)"
1,128,A,20,Male,879,906,"(879, 906)"
1,160,A,24,Male,835,912,"(835, 912)"
1,121,A,58,Female,777,1002,"(777, 1002)"
1,307,A,19,Female,438,942,"(438, 942)"
1,32,A,54,Male,828,972,"(828, 972)"
1,8,A,30,Female,866,964,"(866, 964)"
1,367,A,20,Male,890,925,"(890, 925)"
1,144,A,22,Male,858,923,"(858, 923)"
1,298,A,37,Female,862,912,"(862, 912)"
1,169,A,61,Female,605,1492,"(605, 1492)"
1,17,A,52,Female,779,958,"(779, 958)"
1,26,A,39,Female,810,882,"(810, 882)"
1,342,A,18,Male,810,829,"(810, 829)"
1,100,A,16,Female,802,947,"(802, 947)"
1,177,A,36,Female,834,981,"(834, 981)"
1,91,A,52,Female,822,941,"(822, 941)"
1,148,A,42,Female,904,916,"(904, 916)"
1,187,A,45,Female,573,1794,"(573, 1794)"
1,124,A,59,Male,898,935,"(898, 935)"
1,72,A,26,Female,871,938,"(871, 938)"
1,119,A,35,Female,819,961,"(819, 961)"
1,353,A,20,Female,890,889,"(890, 889)"
1,317,A,18,Female,905,793,"(905, 793)"
1,44,A,17,Female,880,925,"(880, 925)"
1,232,A,17,Female,828,901,"(828, 901)"
1,233,A,22,Male,901,929,"(901, 929)"
1,77,A,23,Male,413,1348,"(413, 1348)"
1,106,A,51,Female,840,960,"(840, 960)"
1,332,A,22,Female,909,894,"(909, 894)"
1,64,A,22,Male,867,902,"(867, 902)"
1,311,A,27,Female,892,1062,"(892, 1062)"
1,36,A,23,Male,885,928,"(885, 928)"
1,130,A,42,Female,847,914,"(847, 914)"
1,150,A,35,Female,866,944,"(866, 944)"
1,83,A,51,Female,606,1113,"(606, 1113)"
1,166,A,28,Female,822,925,"(822, 925)"
1,140,A,48,Female,619,1881,"(619, 1881)"
1,51,A,25,Female,844,901,"(844, 901)"
1,199,A,56,Female,368,925,"(368, 925)"
1,16,A,20,Male,840,864,"(840, 864)"
1,69,A,22,Female,793,901,"(793, 901)"
