Image,PID,Group,Age,Gender,ClickX,ClickY,Click
8,310,B,21,Female,1216,251,"(1216, 251)"
8,133,B,55,Male,723,379,"(723, 379)"
8,27,B,34,Female,986,988,"(986, 988)"
8,328,B,24,Female,1230,262,"(1230, 262)"
8,270,B,20,Male,332,135,"(332, 135)"
8,135,B,31,Female,920,955,"(920, 955)"
8,70,B,19,Male,1539,416,"(1539, 416)"
8,37,B,55,Female,875,978,"(875, 978)"
8,33,B,53,Female,356,496,"(356, 496)"
8,316,B,19,Female,1515,640,"(1515, 640)"
8,127,B,37,Female,1114,467,"(1114, 467)"
8,263,B,35,Male,1133,491,"(1133, 491)"
8,98,B,60,Female,617,433,"(617, 433)"
8,23,B,23,Male,1753,866,"(1753, 866)"
8,210,B,48,Male,603,392,"(603, 392)"
8,172,B,56,Female,636,980,"(636, 980)"
8,68,B,36,Female,829,1506,"(829, 1506)"
8,359,B,19,Female,625,521,"(625, 521)"
8,198,B,31,Female,1510,239,"(1510, 239)"
8,79,B,41,Female,510,417,"(510, 417)"
8,259,B,57,Male,1445,428,"(1445, 428)"
8,227,B,50,Female,591,445,"(591, 445)"
8,254,B,39,Female,1554,418,"(1554, 418)"
8,138,B,22,Male,635,398,"(635, 398)"
8,142,B,65,Female,650,309,"(650, 309)"
8,275,B,46,Male,1052,467,"(1052, 467)"
8,250,B,67,Female,1155,315,"(1155, 315)"
8,147,B,50,Female,1163,480,"(1163, 480)"
8,214,B,29,Female,485,525,"(485, 525)"
8,129,B,43,Female,684,291,"(684, 291)"
8,9,B,40,Male,1334,605,"(1334, 605)"
8,281,B,48,Female,1504,414,"(1504, 414)"
8,132,B,41,Female,821,494,"(821, 494)"
8,206,B,52,Female,1451,456,"(1451, 456)"
8,358,B,18,Female,793,983,"(793, 983)"
8,258,B,23,Male,1137,349,"(1137, 349)"
8,368,B,19,Female,1192,228,"(1192, 228)"
8,278,B,23,Male,768,475,"(768, 475)"
8,153,B,49,Female,704,376,"(704, 376)"
8,229,B,51,Female,389,501,"(389, 501)"
8,279,B,20,Male,586,432,"(586, 432)"
8,158,B,52,Female,1133,499,"(1133, 499)"
8,245,B,50,Female,645,303,"(645, 303)"
8,289,B,20,Male,550,349,"(550, 349)"
8,268,B,55,Female,822,897,"(822, 897)"
8,288,B,23,Female,642,353,"(642, 353)"
8,273,B,33,Male,521,386,"(521, 386)"
8,61,B,24,Female,615,361,"(615, 361)"
8,283,B,28,Female,540,373,"(540, 373)"
8,195,B,54,Female,640,390,"(640, 390)"
8,336,B,19,Female,527,439,"(527, 439)"
8,103,B,27,Male,1150,228,"(1150, 228)"
8,13,B,32,Female,545,385,"(545, 385)"
8,174,B,42,Male,603,454,"(603, 454)"
8,296,B,23,Male,818,486,"(818, 486)"
8,272,B,56,Female,1131,541,"(1131, 541)"
8,186,B,37,Male,506,387,"(506, 387)"
8,3,B,27,Male,777,977,"(777, 977)"
8,363,B,21,Male,776,906,"(776, 906)"
8,276,B,37,Male,747,443,"(747, 443)"
8,225,B,57,Female,1118,524,"(1118, 524)"
8,211,B,53,Female,1748,1475,"(1748, 1475)"
8,267,B,32,Male,485,695,"(485, 695)"
8,19,B,52,Female,1177,706,"(1177, 706)"
8,304,B,19,Female,952,1668,"(952, 1668)"
8,313,B,21,Female,1556,780,"(1556, 780)"
8,120,B,53,Female,1116,478,"(1116, 478)"
8,108,B,34,Female,352,487,"(352, 487)"
8,216,B,28,Female,733,387,"(733, 387)"
8,244,B,53,Female,285,49,"(285, 49)"
8,188,B,56,Male,635,472,"(635, 472)"
8,24,B,41,Male,542,469,"(542, 469)"
8,322,B,19,Female,490,340,"(490, 340)"
8,139,B,19,Male,527,534,"(527, 534)"
8,126,B,39,Female,825,381,"(825, 381)"
8,76,B,30,Male,1435,414,"(1435, 414)"
8,357,B,31,Female,832,932,"(832, 932)"
8,209,B,42,Female,761,924,"(761, 924)"
8,208,B,30,Female,700,405,"(700, 405)"
8,364,B,19,Female,1348,389,"(1348, 389)"
8,146,B,21,Male,581,428,"(581, 428)"
8,112,B,47,Female,494,293,"(494, 293)"
8,118,B,51,Female,545,410,"(545, 410)"
8,347,B,18,Female,773,943,"(773, 943)"
8,321,B,18,Female,937,941,"(937, 941)"
8,277,B,46,Male,620,681,"(620, 681)"
8,340,B,18,Female,634,863,"(634, 863)"
8,31,B,54,Male,1091,464,"(1091, 464)"
8,207,B,32,Male,1519,396,"(1519, 396)"
8,7,B,20,Male,475,417,"(475, 417)"
8,249,B,54,Female,1157,468,"(1157, 468)"
8,48,B,42,Female,655,440,"(655, 440)"
8,157,B,44,Female,1117,479,"(1117, 479)"
8,264,B,38,Female,713,433,"(713, 433)"
8,154,B,44,Female,1179,479,"(1179, 479)"
8,360,B,18,Female,1440,974,"(1440, 974)"
8,95,B,23,Male,1490,448,"(1490, 448)"
8,365,B,18,Male,1084,460,"(1084, 460)"
8,149,B,43,Female,640,472,"(640, 472)"
8,256,B,53,Female,1053,514,"(1053, 514)"
8,248,B,39,Female,611,315,"(611, 315)"
8,88,B,32,Male,952,911,"(952, 911)"
8,337,B,18,Female,1345,1457,"(1345, 1457)"
8,333,B,24,Male,1473,402,"(1473, 402)"
8,73,B,61,Female,916,1023,"(916, 1023)"
8,269,B,27,Male,635,484,"(635, 484)"
8,178,B,39,Female,677,400,"(677, 400)"
8,136,B,57,Male,1471,34,"(1471, 34)"
8,243,B,54,Female,502,336,"(502, 336)"
8,320,B,19,Female,674,824,"(674, 824)"
8,265,B,66,Female,788,456,"(788, 456)"
8,111,B,44,Male,935,990,"(935, 990)"
8,62,B,51,Female,798,527,"(798, 527)"
8,159,B,36,Male,620,434,"(620, 434)"
8,344,B,18,Female,741,355,"(741, 355)"
8,205,B,54,Female,680,393,"(680, 393)"
8,291,B,20,Male,668,356,"(668, 356)"
8,47,B,21,Male,816,905,"(816, 905)"
