Image,PID,Group,Age,Gender,ClickX,ClickY,Click
0,310,B,21,Female,1081,390,"(1081, 390)"
0,133,B,55,Male,401,27,"(401, 27)"
0,27,B,34,Female,986,405,"(986, 405)"
0,328,B,24,Female,573,402,"(573, 402)"
0,270,B,20,Male,1461,399,"(1461, 399)"
0,135,B,31,Female,1040,415,"(1040, 415)"
0,70,B,19,Male,1070,284,"(1070, 284)"
0,37,B,55,Female,1651,1026,"(1651, 1026)"
0,33,B,53,Female,187,29,"(187, 29)"
0,316,B,19,Female,572,782,"(572, 782)"
0,127,B,37,Female,1119,374,"(1119, 374)"
0,42,B,58,Female,1024,863,"(1024, 863)"
0,263,B,35,Male,1094,369,"(1094, 369)"
0,23,B,23,Male,1507,1052,"(1507, 1052)"
0,210,B,48,Male,1499,376,"(1499, 376)"
0,172,B,56,Female,1093,407,"(1093, 407)"
0,68,B,36,Female,1085,876,"(1085, 876)"
0,359,B,19,Female,1089,340,"(1089, 340)"
0,198,B,31,Female,424,206,"(424, 206)"
0,79,B,41,Female,605,462,"(605, 462)"
0,259,B,57,Male,699,405,"(699, 405)"
0,227,B,50,Female,1515,332,"(1515, 332)"
0,254,B,39,Female,1065,281,"(1065, 281)"
0,138,B,22,Male,586,398,"(586, 398)"
0,142,B,65,Female,1075,674,"(1075, 674)"
0,250,B,67,Female,1075,330,"(1075, 330)"
0,147,B,50,Female,592,672,"(592, 672)"
0,214,B,29,Female,1429,371,"(1429, 371)"
0,129,B,43,Female,1080,374,"(1080, 374)"
0,9,B,40,Male,1080,534,"(1080, 534)"
0,281,B,48,Female,1008,297,"(1008, 297)"
0,132,B,41,Female,1085,381,"(1085, 381)"
0,206,B,52,Female,1477,419,"(1477, 419)"
0,358,B,18,Female,1477,417,"(1477, 417)"
0,258,B,23,Male,1007,404,"(1007, 404)"
0,368,B,19,Female,1006,384,"(1006, 384)"
0,278,B,23,Male,1035,384,"(1035, 384)"
0,153,B,49,Female,1095,694,"(1095, 694)"
0,229,B,51,Female,677,693,"(677, 693)"
0,279,B,20,Male,185,64,"(185, 64)"
0,158,B,52,Female,1398,713,"(1398, 713)"
0,245,B,50,Female,635,420,"(635, 420)"
0,289,B,20,Male,630,414,"(630, 414)"
0,268,B,55,Female,1506,345,"(1506, 345)"
0,288,B,23,Female,1031,382,"(1031, 382)"
0,273,B,33,Male,1054,374,"(1054, 374)"
0,61,B,24,Female,1521,469,"(1521, 469)"
0,283,B,28,Female,540,398,"(540, 398)"
0,195,B,54,Female,600,425,"(600, 425)"
0,22,B,21,Male,1543,1049,"(1543, 1049)"
0,336,B,19,Female,795,350,"(795, 350)"
0,103,B,27,Male,1410,700,"(1410, 700)"
0,13,B,32,Female,1420,335,"(1420, 335)"
0,174,B,42,Male,619,464,"(619, 464)"
0,296,B,23,Male,761,568,"(761, 568)"
0,272,B,56,Female,741,527,"(741, 527)"
0,186,B,37,Male,1517,521,"(1517, 521)"
0,3,B,27,Male,1075,411,"(1075, 411)"
0,363,B,21,Male,1442,429,"(1442, 429)"
0,276,B,37,Male,1451,403,"(1451, 403)"
0,362,B,18,Female,1345,364,"(1345, 364)"
0,102,B,41,Female,1044,391,"(1044, 391)"
0,211,B,53,Female,2319,1737,"(2319, 1737)"
0,267,B,32,Male,998,447,"(998, 447)"
0,19,B,52,Female,1081,325,"(1081, 325)"
0,304,B,19,Female,2150,1315,"(2150, 1315)"
0,313,B,21,Female,737,836,"(737, 836)"
0,120,B,53,Female,1101,386,"(1101, 386)"
0,108,B,34,Female,1094,403,"(1094, 403)"
0,216,B,28,Female,603,498,"(603, 498)"
0,244,B,53,Female,1520,390,"(1520, 390)"
0,188,B,56,Male,1110,642,"(1110, 642)"
0,24,B,41,Male,1492,317,"(1492, 317)"
0,322,B,19,Female,1025,325,"(1025, 325)"
0,139,B,19,Male,335,711,"(335, 711)"
0,126,B,39,Female,1058,395,"(1058, 395)"
0,76,B,30,Male,652,409,"(652, 409)"
0,357,B,31,Female,1408,379,"(1408, 379)"
0,209,B,42,Female,1447,387,"(1447, 387)"
0,208,B,30,Female,1081,744,"(1081, 744)"
0,364,B,19,Female,1182,428,"(1182, 428)"
0,146,B,21,Male,196,72,"(196, 72)"
0,112,B,47,Female,933,370,"(933, 370)"
0,118,B,51,Female,575,650,"(575, 650)"
0,347,B,18,Female,561,1051,"(561, 1051)"
0,246,B,37,Female,704,484,"(704, 484)"
0,321,B,18,Female,575,398,"(575, 398)"
0,277,B,46,Male,996,300,"(996, 300)"
0,340,B,18,Female,1487,712,"(1487, 712)"
0,31,B,54,Male,1429,415,"(1429, 415)"
0,207,B,32,Male,1099,347,"(1099, 347)"
0,7,B,20,Male,1071,367,"(1071, 367)"
0,249,B,54,Female,604,422,"(604, 422)"
0,48,B,42,Female,1462,400,"(1462, 400)"
