Image,PID,Group,Age,Gender,ClickX,ClickY,Click
4,334,A,20,Female,628,1211,"(628, 1211)"
4,4,A,20,Male,550,384,"(550, 384)"
4,315,A,18,Male,777,1889,"(777, 1889)"
4,295,A,20,Male,586,878,"(586, 878)"
4,151,A,50,Female,679,1306,"(679, 1306)"
4,93,A,48,Male,488,929,"(488, 929)"
4,201,A,28,Female,617,1342,"(617, 1342)"
4,343,A,20,Female,418,1558,"(418, 1558)"
4,5,A,27,Male,238,1308,"(238, 1308)"
4,348,A,18,Female,597,1025,"(597, 1025)"
4,213,A,51,Female,546,925,"(546, 925)"
4,237,A,19,Female,525,944,"(525, 944)"
4,171,A,51,Male,577,1021,"(577, 1021)"
4,161,A,41,Female,497,1269,"(497, 1269)"
4,63,A,26,Female,520,939,"(520, 939)"
4,109,A,30,Female,555,733,"(555, 733)"
4,45,A,34,Female,935,1532,"(935, 1532)"
4,58,A,59,Male,538,968,"(538, 968)"
4,222,A,42,Male,534,775,"(534, 775)"
4,60,A,20,Male,590,1058,"(590, 1058)"
4,25,A,26,Female,456,1336,"(456, 1336)"
4,180,A,38,Male,449,1335,"(449, 1335)"
4,202,A,46,Female,657,1299,"(657, 1299)"
4,115,A,33,Female,354,883,"(354, 883)"
4,327,A,19,Female,138,305,"(138, 305)"
4,35,A,43,Female,521,1299,"(521, 1299)"
4,30,A,64,Female,663,996,"(663, 996)"
4,349,A,19,Male,724,1080,"(724, 1080)"
4,179,A,35,Female,543,730,"(543, 730)"
4,134,A,37,Male,962,943,"(962, 943)"
4,67,A,59,Female,697,884,"(697, 884)"
4,43,A,31,Female,535,974,"(535, 974)"
4,71,A,47,Female,427,1260,"(427, 1260)"
4,220,A,21,Female,642,1344,"(642, 1344)"
4,170,A,46,Female,1038,913,"(1038, 913)"
4,167,A,38,Male,796,961,"(796, 961)"
4,104,A,50,Male,543,963,"(543, 963)"
4,163,A,46,Male,993,5,"(993, 5)"
4,297,A,51,Male,1222,514,"(1222, 514)"
4,303,A,35,Female,561,1033,"(561, 1033)"
4,354,A,19,Female,394,1020,"(394, 1020)"
4,11,A,31,Female,987,1116,"(987, 1116)"
4,113,A,20,Male,557,841,"(557, 841)"
4,46,A,45,Female,671,1340,"(671, 1340)"
4,329,A,20,Female,548,1078,"(548, 1078)"
4,92,A,28,Male,511,913,"(511, 913)"
4,300,A,23,Male,314,742,"(314, 742)"
4,41,A,28,Female,547,1331,"(547, 1331)"
4,302,A,18,Female,248,1664,"(248, 1664)"
4,224,A,23,Female,85,1276,"(85, 1276)"
4,318,A,19,Female,684,1067,"(684, 1067)"
4,338,A,18,Female,523,1139,"(523, 1139)"
4,66,A,30,Female,519,863,"(519, 863)"
4,192,A,49,Female,666,1018,"(666, 1018)"
4,326,A,18,Male,349,516,"(349, 516)"
4,176,A,20,Male,272,1336,"(272, 1336)"
4,218,A,47,Female,544,688,"(544, 688)"
4,38,A,39,Female,414,994,"(414, 994)"
4,212,A,53,Female,532,702,"(532, 702)"
4,6,A,53,Female,636,1342,"(636, 1342)"
4,105,A,32,Male,579,856,"(579, 856)"
4,314,A,25,Female,590,1312,"(590, 1312)"
4,156,A,43,Male,1005,875,"(1005, 875)"
4,231,A,18,Female,540,913,"(540, 913)"
4,185,A,26,Female,550,953,"(550, 953)"
4,52,A,28,Female,230,461,"(230, 461)"
4,184,A,53,Female,527,994,"(527, 994)"
4,65,A,25,Female,559,905,"(559, 905)"
4,165,A,31,Female,547,912,"(547, 912)"
4,56,A,21,Male,455,975,"(455, 975)"
4,183,A,39,Female,550,942,"(550, 942)"
4,323,A,19,Female,260,103,"(260, 103)"
4,90,A,20,Female,568,150,"(568, 150)"
4,2,A,17,Male,544,943,"(544, 943)"
4,116,A,28,Male,560,734,"(560, 734)"
4,123,A,40,Female,549,941,"(549, 941)"
4,18,A,40,Female,550,920,"(550, 920)"
4,239,A,46,Female,464,131,"(464, 131)"
4,331,A,18,Female,747,900,"(747, 900)"
4,87,A,17,Female,553,925,"(553, 925)"
4,117,A,44,Female,388,1301,"(388, 1301)"
4,324,A,19,Female,486,960,"(486, 960)"
4,164,A,54,Female,552,929,"(552, 929)"
4,189,A,44,Female,549,927,"(549, 927)"
4,181,A,54,Female,774,963,"(774, 963)"
4,14,A,20,Male,530,809,"(530, 809)"
4,1,A,20,Male,569,790,"(569, 790)"
4,89,A,20,Female,860,959,"(860, 959)"
4,200,A,31,Female,822,1034,"(822, 1034)"
4,325,A,18,Female,570,1039,"(570, 1039)"
4,110,A,22,Male,304,1789,"(304, 1789)"
4,175,A,43,Male,726,1028,"(726, 1028)"
4,145,A,19,Female,563,703,"(563, 703)"
4,292,A,54,Male,570,786,"(570, 786)"
4,312,A,18,Female,548,980,"(548, 980)"
4,173,A,41,Female,560,924,"(560, 924)"
4,319,A,27,Female,900,613,"(900, 613)"
4,190,A,48,Female,682,1836,"(682, 1836)"
4,305,A,20,Male,473,1044,"(473, 1044)"
4,217,A,32,Male,556,1127,"(556, 1127)"
4,287,A,21,Male,537,953,"(537, 953)"
4,196,A,28,Female,532,868,"(532, 868)"
4,59,A,15,Female,319,54,"(319, 54)"
4,234,A,21,Male,590,1689,"(590, 1689)"
4,80,A,19,Male,172,1530,"(172, 1530)"
4,53,A,20,Male,489,690,"(489, 690)"
4,131,A,54,Male,420,1286,"(420, 1286)"
4,299,A,39,Male,981,280,"(981, 280)"
4,204,A,40,Female,503,1292,"(503, 1292)"
4,141,A,21,Male,544,934,"(544, 934)"
4,143,A,56,Male,549,915,"(549, 915)"
4,219,A,24,Female,527,889,"(527, 889)"
4,97,A,50,Male,560,932,"(560, 932)"
4,34,A,20,Male,183,1269,"(183, 1269)"
4,235,A,43,Female,636,1021,"(636, 1021)"
4,39,A,21,Female,1015,925,"(1015, 925)"
4,230,A,55,Female,676,1314,"(676, 1314)"
4,15,A,52,Female,542,897,"(542, 897)"
4,128,A,20,Male,558,972,"(558, 972)"
4,160,A,24,Male,456,873,"(456, 873)"
4,121,A,58,Female,558,967,"(558, 967)"
4,307,A,19,Female,554,1042,"(554, 1042)"
4,32,A,54,Male,660,885,"(660, 885)"
4,8,A,30,Female,453,891,"(453, 891)"
4,367,A,20,Male,403,288,"(403, 288)"
4,144,A,22,Male,560,923,"(560, 923)"
4,298,A,37,Female,206,1321,"(206, 1321)"
4,169,A,61,Female,568,1036,"(568, 1036)"
4,17,A,52,Female,455,1331,"(455, 1331)"
4,26,A,39,Female,255,1299,"(255, 1299)"
4,342,A,18,Male,514,920,"(514, 920)"
4,100,A,16,Female,522,913,"(522, 913)"
4,177,A,36,Female,615,882,"(615, 882)"
4,91,A,52,Female,805,815,"(805, 815)"
4,148,A,42,Female,541,718,"(541, 718)"
4,124,A,59,Male,645,959,"(645, 959)"
4,72,A,26,Female,313,75,"(313, 75)"
4,119,A,35,Female,135,1295,"(135, 1295)"
4,353,A,20,Female,547,954,"(547, 954)"
4,317,A,18,Female,498,1059,"(498, 1059)"
4,44,A,17,Female,537,1317,"(537, 1317)"
4,232,A,17,Female,709,898,"(709, 898)"
4,233,A,22,Male,534,963,"(534, 963)"
4,77,A,23,Male,629,1324,"(629, 1324)"
4,106,A,51,Female,638,926,"(638, 926)"
4,332,A,22,Female,510,918,"(510, 918)"
4,64,A,22,Male,543,923,"(543, 923)"
4,311,A,27,Female,545,1064,"(545, 1064)"
4,36,A,23,Male,963,739,"(963, 739)"
4,130,A,42,Female,686,1055,"(686, 1055)"
4,150,A,35,Female,515,1256,"(515, 1256)"
4,83,A,51,Female,391,1287,"(391, 1287)"
4,166,A,28,Female,548,951,"(548, 951)"
4,51,A,25,Female,450,790,"(450, 790)"
4,199,A,56,Female,498,943,"(498, 943)"
4,16,A,20,Male,287,142,"(287, 142)"
4,69,A,22,Female,253,85,"(253, 85)"
